Name	Pop	DUMMY	DUMMY	Area	Lat	Long
Turnišce_SI	3422	2	2	23.80	46.633333	16.316667
Velenje_SI	25333	2	2	12.60	46.362100	15.110500
Velika_Polana_SI	1511	2	2	18.70	46.566667	16.350000
Velike_Lašce_SI	4190	2	2	103.20	45.833333	14.633333
Veržej_SI	1354	2	2	12.00	46.583333	16.166667
Videm_SI	5283	2	2	80.20	46.366667	15.900000
Vipava_SI	5344	2	2	107.40	45.850000	13.966667
Vitanje_SI	2317	2	2	59.40	46.383333	15.300000
Vodice_SI	1631	2	2	6.00	46.183333	14.483333
Vojnik_SI	7825	2	2	75.30	46.300000	15.300000
Vransko_SI	2457	2	2	53.30	46.251067	14.944592
Vrhnika_SI	16477	2	2	116.00	45.966667	14.300000
Vuzenica_SI	2786	2	2	50.10	46.600000	15.166667
Zagorje_ob_Savi_SI	17067	2	2	147.10	46.133333	15.000000
Zasavska_SI	6893	2	2	2.80	46.134167	14.994167
Zavrc_SI	1722	2	2	19.30	46.383333	16.050000
Železniki_SI	6756	2	2	164.00	46.216667	14.116667
Žetale_SI	1364	2	2	38.00	46.266667	15.800000
Žiri_SI	4895	2	2	49.00	46.050000	14.100000
Žirovnica_SI	4071	2	2	42.60	46.400000	14.133333
Zrece_SI	6443	2	2	67.00	46.375031	15.385369
Žužemberk_SI	4579	2	2	164.30	45.833333	14.933333
San_Marino_SM	33285	2	2	61.20	43.941667	12.458333
Banskobystrický_SK	657119	2	2	9454.80	48.732500	19.149167
Bratislavský_SK	603699	2	2	2052.60	48.143889	17.109722
Košický_SK	771947	2	2	6751.90	48.716667	21.250000
Nitriansky_SK	708498	2	2	6343.40	48.306944	18.086389
Prešov_SK	798596	2	2	8974.50	49.001667	21.239444
Trenciansky_SK	600386	2	2	4501.90	48.891944	18.036667
Trnavský_SK	554172	2	2	4172.20	48.377500	17.588333
Žilinský_SK	694763	2	2	6808.40	49.222778	18.740000
Çanakkale_TR	519793	2	2	9737.00	40.040833	26.560278
Edirne_TR	401701	2	2	6279.00	41.120000	26.520556
Istanbul_TR	14804116	2	2	5343.02	41.157500	28.868333
Kirklareli_TR	351684	2	2	6550.00	41.681111	27.471389
Tekirdag_TR	972875	2	2	6218.00	41.086389	27.357778
Cherkasy_UA	1291135	2	2	20891	49.250000	31.333333
Chernihiv_UA	1104241	2	2	31851.30	51.333333	32.000000
Chernivtsi_UA	903782	2	2	8093.60	48.250000	26.000000
Crimea_UA	2347102	2	2	27179	45.000000	34.000000
Dnipropetrovs_k_UA	3344073	2	2	31900.50	48.500000	35.000000
Donets_k_UA	4448031	2	2	26505.70	48.000000	37.666667
Ivano-Frankivs_k_UA	1380770	2	2	13894.00	48.700000	24.616667
Kharkiv_UA	2755177	2	2	31401.60	49.500000	36.500000
Kherson_UA	1091151	2	2	28449	46.750000	33.666667
Khmel_nyts_kyy_UA	1331534	2	2	20636.20	49.500000	27.000000
Kiev_UA	4501618	2	2	28957.90	50.240000	30.231389
Kirovohrad_UA	1014809	2	2	24577.50	48.500000	32.000000
L_viv_UA	2545634	2	2	21823.70	49.750000	23.916667
Luhans_k_UA	2300412	2	2	26672.50	49.000000	39.000000
Mykolayiv_UA	1186452	2	2	24587.40	47.416667	31.833333
Odessa_UA	2387636	2	2	33295.90	46.750000	30.250000
Poltava_UA	1493668	2	2	28735.80	49.476944	33.818611
Rivne_UA	1152576	2	2	20038.50	51.000000	26.500000
Sumy_UA	1166765	2	2	23823.90	51.000000	34.000000
Ternopil__UA	1086694	2	2	13817.10	49.400000	25.633333
Transcarpathia_UA	1246323	2	2	12771.50	48.333333	23.000000
Vinnytsya_UA	1646250	2	2	26501.60	48.916667	28.666667
Volyn_UA	1038223	2	2	20135.30	51.166667	24.866667
Zaporizhzhya_UA	1805431	2	2	27168.50	47.250000	35.666667
Zhytomyr_UA	1283201	2	2	29819.20	50.583333	28.500000
Aberdeen_UK	196670	2	2	56.10	57.152600	-2.110000
Aberdeenshire_UK	262000	2	2	2437.00	57.151000	-2.123000
Anglesey_UK	69700	2	2	714.00	53.283333	-4.333333
Angus_UK	116500	2	2	842.00	56.666667	-2.916667
Antrim_UK	53428	2	2	577.00	54.727000	-6.210000
Ards_UK	78078	2	2	376.00	54.521000	-5.747000
Argyll_and_Bute_UK	87100	2	2	2667.00	56.038292	-5.432345
Armagh_UK	59340	2	2	671.00	54.348000	-6.656000
Ballymena_UK	64044	2	2	632.00	54.863272	-6.284267
Ballymoney_UK	31224	2	2	418.00	55.070833	-6.507778
Banbridge_UK	48339	2	2	453.00	54.351000	-6.267000
Barking_and_Dagenham_UK	206500	2	2	36.09	51.550000	0.116667
Bath_and_North_East_Somerset_UK	187800	2	2	351.12	51.380000	-2.360000
Bedfordshire_UK	278900	2	2	715.70	52.083333	-0.416667
Belfast_UK	333001	2	2	35.32	54.597000	-5.930000
Berkshire_UK	896800	2	2	1262.00	51.416667	-1.000000
Bexley_UK	244800	2	2	60.56	51.416667	0.133333
Blackburn_with_Darwen_UK	147000	2	2	137	53.744900	-2.476900
Blaenau_Gwent_UK	69600	2	2	109	51.775833	-3.196389
Bournemouth_UK	183491	2	2	17.83	50.720000	-1.880000
Brent_UK	328300	2	2	43.24	51.566111	-0.273889
Bridgend_UK	143200	2	2	246	51.506667	-3.579444
Brighton_and_Hove_UK	289200	2	2	82.79	50.827778	-0.152778
Bristol_UK	454200	2	2	110	51.450000	-2.583333
Bromley_UK	326900	2	2	150.15	51.333333	0.083333
Buckinghamshire_UK	543500	2	2	1755	51.833333	-0.833333
Caerphilly_UK	180500	2	2	278	51.656000	-3.183000
Cambridgeshire_UK	454800	2	2	2703	52.333333	0.000000
Camden_UK	246200	2	2	21.8	51.533333	-0.166667
Cardiff_UK	361468	2	2	140.3	51.483333	-3.183333
Carmarthenshire_UK	185600	2	2	2395	51.856111	-4.310556
Carrickfergus_UK	39000	2	2	82	54.721000	-5.791000
Castlereagh_UK	67272	2	2	85	54.583333	-5.866667
Ceredigion_UK	74100	2	2	1783	52.252778	-4.000278
Cheshire_UK	712400	2	2	2083	53.166667	-2.583333
Clackmannanshire_UK	51400	2	2	61.4	56.166667	-3.750000
Coleraine_UK	69067	2	2	486	55.132000	-6.668000
Conwy_UK	116500	2	2	1130	53.140556	-3.770556
Cornwall_UK	556000	2	2	3562	50.300000	-4.900000
Craigavon_UK	93023	2	2	378	54.461000	-6.398000
Croydon_UK	382300	2	2	87	51.333333	-0.083333
Cumbria_UK	497900	2	2	6768	54.500000	-3.250000
Darlington_UK	105600	2	2	76.3	54.516700	-1.550000
Denbighshire_UK	94800	2	2	844	53.086667	-3.354444
Derby_UK	248700	2	2	78.03	52.921944	-1.475833
Derbyshire_UK	793300	2	2	2547	53.133333	-1.600000
Derry_UK	108000	2	2	387	55.000000	-7.333000
Devon_UK	394641	2	2	6421	50.700000	-3.800000
Dorset_UK	91564	2	2	2431	50.793692	-2.413253
Down_UK	69731	2	2	647	54.352000	-5.731000
Dumfries_and_Galloway_UK	149500	2	2	2481	55.166667	-3.500000
Dundee_UK	148270	2	2	60	56.462000	-2.970700
Dungannon_UK	58000	2	2	315	54.425000	-7.096000
Durham_UK	128000	2	2	1854	54.666667	-1.833333
Ealing_UK	343200	2	2	55.53	51.500000	-0.333333
East_Ayrshire_UK	122200	2	2	1262	55.611060	-4.495710
East_Dunbartonshire_UK	107500	2	2	174.5	55.933333	-4.216667
East_Lothian_UK	104100	2	2	679.2	55.916667	-2.750000
East_Renfrewshire_UK	93800	2	2	174.3	55.798400	-4.290700
East_Riding_of_Yorkshire_UK	597900	2	2	2479	53.916667	-0.500000
East_Sussex_UK	258600	2	2	1675	50.916667	0.333333
Edinburgh_UK	464990	2	2	264	55.953056	-3.188889
Eilean_Siar_UK	26900	2	2	3058	57.760000	-7.020000
Enfield_UK	331400	2	2	82.2	51.645000	-0.060000
England_UK	683000	2	2	2128	52.716667	-1.183333
Essex_UK	1455400	2	2	3423	51.750000	0.583333
Falkirk_UK	159400	2	2	297.4	56.001100	-3.783500
Fermanagh_UK	62000	2	2	1876	54.451000	-7.713000
Fife_UK	370300	2	2	1325	56.250000	-3.200000
Flintshire_UK	154400	2	2	438	53.217900	-3.057300
Gibraltar_UK	32194	2	2	6.7	36.141244	-5.347369
Glasgow_UK	615070	2	2	175	55.858000	-4.259000
Gloucestershire_UK	345500	2	2	2156	51.833333	-2.166667
Greenwich_UK	279800	2	2	47.35	51.450000	0.050000
Gwynedd_UK	123600	2	2	2548	52.833333	-3.916667
Hackney_UK	273500	2	2	19.06	51.550000	-0.058333
Halton_UK	126900	2	2	30.53	53.333333	-2.750000
Hammersmith_and_Fulham_UK	179700	2	2	16.4	51.500000	-0.250000
Hampshire_UK	901649	2	2	3611	51.057700	-1.308100
Haringey_UK	278500	2	2	29.59	51.601632	-0.112915
Harrow_UK	248800	2	2	50.47	51.566667	-0.333333
Hartlepool_UK	92800	2	2	36.12	54.686389	-1.210833
Havering_UK	252800	2	2	112.27	51.550000	0.216667
Herefordshire_UK	189300	2	2	2179	52.083333	-2.750000
Hertfordshire_UK	1176700	2	2	1643	51.900000	-0.200000
Highland_UK	234800	2	2	25657	57.500000	-5.000000
Hillingdon_UK	302500	2	2	115.7	51.500000	-0.450000
Hounslow_UK	271100	2	2	55.98	51.467500	-0.361667
Inverclyde_UK	79200	2	2	160.5	55.900000	-4.750000
Isle_of_Wight_UK	139800	2	2	384	50.666667	-1.266667
Islington_UK	232900	2	2	14.86	51.533333	-0.133333
Kensington_and_Chelsea_UK	156700	2	2	12.13	51.500000	-0.190000
Kent_UK	1263400	2	2	3352	51.190000	0.730000
Kingston_upon_Hull_UK	260200	2	2	71.45	53.744333	-0.332500
Kingston_upon_Thames_UK	176100	2	2	37.25	51.390000	-0.280000
Lambeth_UK	327900	2	2	26.82	51.460218	-0.121445
Lancashire_UK	1051800	2	2	2850	53.800000	-2.600000
Larne_UK	32180	2	2	336	54.855000	-5.838000
Leicester_UK	348300	2	2	28.31	52.633333	-1.133333
Lewisham_UK	301900	2	2	35.15	51.416667	-0.033333
Limavady_UK	33536	2	2	586	55.051000	-6.951000
Lincolnshire_UK	743400	2	2	5921	53.066667	-0.183333
Lisburn_UK	120000	2	2	447	54.511000	-6.043000
Luton_UK	216800	2	2	43.35	51.879728	-0.417478
Magherafelt_UK	45000	2	2	573	54.752000	-6.601000
Manchester_UK	2782100	2	2	1276	53.500000	-2.316667
Medway_UK	278500	2	2	74.14	51.390000	0.540000
Merseyside_UK	1406400	2	2	645	53.416667	-3.000000
Merthyr_Tydfil_UK	63546	2	2	120	51.743000	-3.378000
Merton_UK	205000	2	2	37.61	51.383333	-0.166667
Middlesbrough_UK	174700	2	2	50	54.576700	-1.235500
Midlothian_UK	88600	2	2	353.7	55.894167	-3.068611
Milton_Keynes_UK	255700	2	2	308.63	52.033333	-0.766667
Monmouthshire_UK	92800	2	2	850	51.783333	-2.866667
Moray_UK	96100	2	2	2237	57.416667	-3.250000
Moyle_UK	17050	2	2	480	55.171000	-6.229000
Neath_Port_Talbot_UK	141600	2	2	442	51.645556	-3.745000
Newham_UK	341000	2	2	36.22	51.516667	0.033333
Newport_UK	149100	2	2	73.35	51.583333	-3.000000
Newry_and_Mourne_UK	28850	2	2	902	54.176000	-6.256000
Newtownabbey_UK	85139	2	2	151	54.656944	-5.906944
Norfolk_UK	892900	2	2	5372	52.666667	1.000000
North_Ayshire_UK	135900	2	2	341.9	55.666667	-4.783333
North_Down_UK	78937	2	2	81	54.626000	-5.673000
North_East_Lincolnshire_UK	159100	2	2	191.9	53.550000	-0.100000
North_Lanarkshire_UK	339400	2	2	469.9	55.829000	-3.922000
North_Lincolnshire_UK	170800	2	2	846.3	53.600000	-0.650000
North_Somerset_UK	211700	2	2	374.68	51.390000	-2.800000
North_Yorkshire_UK	627200	2	2	7796	54.166667	-1.333333
Northamptonshire_UK	733100	2	2	2364	52.283333	-0.833333
Northumberland_UK	316000	2	2	5013	55.166667	-2.000000
Nottingham_UK	321500	2	2	74.61	52.953389	-1.149472
Nottinghamshire_UK	814500	2	2	2085	53.166667	-1.000000
Omagh_UK	51536	2	2	1130	54.600000	-7.298000
Orkney_Islands_UK	21349	2	2	990	59.000000	-3.000000
Oxfordshire_UK	683200	2	2	2605	51.750000	-1.280000
Pembrokeshire_UK	124000	2	2	1590	51.845000	-4.842222
Perthshire_and_Kinross_UK	150700	2	2	5285	56.397000	-3.437000
Peterborough_UK	197100	2	2	343.38	52.583333	-0.250000
Plymouth_UK	264200	2	2	30.82	50.371389	-4.142222
Poole_UK	147645	2	2	64.88	50.716667	-1.983333
Portsmouth_UK	205100	2	2	40.25	50.816667	-1.083333
Powys_UK	132200	2	2	5179	52.300000	-3.416667
Redbridge_UK	299200	2	2	56.41	51.566667	0.083333
Redcar_and_Cleveland_UK	135400	2	2	244.8	54.579230	-1.034090
Renfrewshire_UK	175900	2	2	101	55.829858	-4.542838
Rhondda_Cynon_Taff_UK	238300	2	2	424	51.650000	-3.440000
Richmond_upon_Thames_UK	195800	2	2	57.41	51.416667	-0.333333
Rutland_UK	38600	2	2	382	52.650000	-0.633333
Scottish_Borders_UK	114500	2	2	4731	55.360000	-2.490000
Shetland_Islands_UK	23210	2	2	1466	60.350000	-1.216667
Shropshire_UK	486300	2	2	3487	52.616667	-2.716667
Somerset_UK	549400	2	2	3745	51.180000	-3.000000
South_Ayrshire_UK	112500	2	2	1221	55.283333	-4.700000
South_Gloucestershire_UK	277600	2	2	496.94	51.479000	-2.380000
South_Lanarkshire_UK	317100	2	2	1771	55.600000	-3.783333
South_Yorkshire_UK	1385000	2	2	1552	53.500000	-1.333333
Southampton_UK	253651	2	2	72.8	50.900000	-1.400000
Southend-on-Sea_UK	179800	2	2	41.76	51.537890	0.713770
Southwark_UK	313200	2	2	28.85	51.450000	-0.083333
Staffordshire_UK	867100	2	2	2677	52.833333	-2.000000
Stirling_UK	93800	2	2	2186	56.500000	-4.000000
Stockton-on-Tees_UK	195700	2	2	205	54.550000	-1.333333
Stoke-on-Trent_UK	253200	2	2	93.45	53.000000	-2.183333
Strabane_UK	39843	2	2	862	54.500000	-7.270000
Suffolk_UK	745300	2	2	3798	52.166667	1.000000
Surrey_UK	1176500	2	2	1663	51.250000	-0.416667
Sutton_UK	202200	2	2	43.85	51.373400	-0.124100
Swansea_UK	244500	2	2	380	51.616667	-3.950000
Swindon_UK	217900	2	2	230.1	51.563000	-1.763000
Telford_and_Wrekin_UK	166800	2	2	290.31	52.681111	-2.438611
Thurrock_UK	167000	2	2	163.38	51.500000	0.416667
Torbay_UK	130959	2	2	62.87	50.452222	-3.556944
Torfaen_UK	92100	2	2	126	51.716667	-3.050000
Tower_Hamlets_UK	304900	2	2	19.77	51.516667	-0.050000
Tyne_and_Wear_UK	1128800	2	2	538	54.974000	-1.613200
Ulster_UK	37000	2	2	622	54.646000	-6.745000
Vale_of_Glamorgan_UK	128500	2	2	335	51.416667	-3.416667
Waltham_Forest_UK	275800	2	2	38.82	51.566667	-0.033333
Wandsworth_UK	316100	2	2	34.26	51.457306	-0.194861
Warrington_UK	208800	2	2	180.6	53.391667	-2.597222
Warwickshire_UK	556800	2	2	1975	52.289400	-1.543500
West_Dunbartonshire_UK	89900	2	2	158.8	55.990000	-4.515000
West_Lothian_UK	180100	2	2	427.7	55.916667	-3.500000
West_Midlands_UK	2864900	2	2	902	52.500000	-1.833333
West_Sussex_UK	843800	2	2	1991	50.916667	-0.500000
West_Yorkshire_UK	2299700	2	2	2029	53.750000	-1.666667
Westminster_UK	247600	2	2	21.48	51.500000	-0.133333
Wiltshire_UK	706300	2	2	3485	51.333333	-1.916667
Worcestershire_UK	583100	2	2	1741	52.200000	-2.166667
Wrexham_UK	136700	2	2	499	53.050000	-3.000000
York_UK	208400	2	2	271.94	53.958333	-1.080278
Vatican_VA	1000	2	2	0.44	41.902778	12.452500
Ðakovica_XK	368907	2	2	2494	42.650000	20.283333
Gnjilane_XK	180783	2	2	1206	42.466667	21.466667
Kosovska_Mitrovica_XK	272247	2	2	2077	42.890000	20.870000
Pristina_XK	663118	2	2	3500	42.677000	21.168000
Prizren_XK	331670	2	2	1397	42.216667	20.733333
Isle_of_Man_OT	84497	2	2	572	54.250000	-4.500000
Jersey_OT	100080	2	2	118.2	49.190000	-2.110000
Sark_OT	600	2	2	5.45	49.433056	-2.360833
Transnistria_OT	40000	2	2	822	47.150278	29.292500
UN_buffer_zone_OT	10000	2	2	346	35.174444	33.361389
